id,title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
6947,Born American,1986,95,NA,4.5,212,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,1,0,0,1,0,0,0
6948,Born Bad,1999,88,NA,5.1,92,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,34.5,R,0,0,0,1,0,0,0
6949,Born Champion,1998,95,NA,5.6,5,0,24.5,44.5,0,0,0,0,0,0,44.5,,0,0,0,0,0,0,0
6950,Born Free,1966,95,NA,6.9,763,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,PG,0,0,0,1,0,0,0
6951,Born In Freedom: The Story of Colonel Drake,1955,30,NA,9.2,6,0,0,0,0,0,0,0,34.5,45.5,14.5,,0,0,0,1,0,0,1
6952,Born Into Brothels: Calcutta's Red Light Kids,2004,85,NA,7.8,366,4.5,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,24.5,R,0,0,0,0,1,0,0
6953,Born Killer,1990,89,NA,2.8,13,34.5,34.5,0,4.5,0,4.5,0,4.5,0,4.5,,0,0,0,0,0,0,0
6954,Born Loser,2001,22,NA,8.3,33,0,0,4.5,0,0,4.5,4.5,4.5,14.5,64.5,,0,0,0,0,0,0,1
6955,"Born Losers, The",1967,113,360000,5.4,223,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,,1,0,0,1,0,0,0
6956,Born Reckless,1930,82,NA,4.1,19,24.5,14.5,4.5,4.5,14.5,14.5,14.5,14.5,0,14.5,,0,0,1,1,0,0,0
6957,Born Reckless,1958,80,NA,4.6,10,0,0,14.5,14.5,34.5,24.5,0,0,14.5,24.5,,0,0,0,1,0,1,0
6958,Born Rich,2003,75,NA,6.5,189,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,0,1,0,0
6959,Born Romantic,2000,96,NA,6.2,406,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,R,0,0,1,0,0,0,0
6960,Born Wild,1995,91,NA,4.4,16,0,24.5,24.5,4.5,4.5,14.5,14.5,0,0,4.5,PG,0,0,0,1,0,0,0
6961,Born Yesterday,1950,103,NA,7.5,1275,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,1,1,0,0,0
6962,Born Yesterday,1993,100,NA,4.9,943,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,1,0
6963,Born for Hell,1976,92,NA,4.9,18,14.5,0,4.5,4.5,4.5,34.5,4.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
6964,Born in East L.A.,1987,93,NA,5.4,1024,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
6965,Born in Flames,1983,80,NA,6.3,40,4.5,0,4.5,14.5,4.5,4.5,24.5,4.5,14.5,24.5,,0,0,1,1,0,0,0
6966,Born of Fire,1983,84,NA,4.3,25,14.5,4.5,4.5,0,0,4.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
6967,Born on the Fourth of July,1989,145,14000000,7,11480,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
6968,Born to Be Bad,1934,62,252238,5.6,59,0,4.5,4.5,14.5,24.5,24.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,1,0
6969,Born to Be Bad,1950,90,NA,6.4,141,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
6970,Born to Be Loved,1959,82,NA,5.2,5,24.5,0,0,0,24.5,24.5,24.5,0,24.5,0,,0,0,1,0,0,1,0
6971,Born to Boogie,1972,67,NA,6.5,39,0,0,0,4.5,4.5,14.5,14.5,4.5,4.5,44.5,,0,0,0,0,1,0,0
6972,Born to Dance,1936,106,NA,6.4,131,4.5,0,4.5,4.5,4.5,24.5,24.5,24.5,14.5,4.5,,0,0,1,0,0,0,0
6973,Born to Fight,1956,15,NA,5.8,6,0,0,14.5,0,14.5,64.5,0,0,0,0,,0,0,0,0,1,0,1
6974,Born to Kill,1947,92,NA,7.3,233,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,4.5,14.5,,0,0,0,1,0,0,0
6975,Born to Kill,1996,110,NA,3.7,28,24.5,14.5,4.5,14.5,24.5,14.5,0,14.5,0,4.5,,1,0,0,0,0,1,0
6976,Born to Lose,1999,90,NA,3.4,35,4.5,24.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,24.5,,0,0,1,1,0,0,0
6977,Born to Lose: The Last Rock and Roll Movie,1999,90,NA,6.8,14,0,0,0,4.5,0,0,4.5,14.5,34.5,34.5,,0,0,0,0,1,0,0
6978,Born to Love,1931,81,NA,4.8,8,0,0,14.5,24.5,14.5,34.5,0,0,14.5,0,,0,0,0,1,0,0,0
6979,Born to Race,1988,98,NA,2.9,16,24.5,14.5,14.5,0,14.5,4.5,0,0,0,34.5,,1,0,0,1,0,0,0
6980,Born to Sing,1942,82,NA,6.2,12,24.5,0,0,4.5,4.5,14.5,4.5,14.5,0,14.5,,0,0,0,0,0,0,0
6981,Born to Win,1971,85,NA,5.6,196,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,1,0,0,0
6982,Born to the West,1937,59,NA,5,102,4.5,4.5,4.5,4.5,24.5,14.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
6983,Bornholms stemme,1999,114,NA,5.5,150,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
6984,Borom sarret,1966,20,NA,7.6,20,0,0,0,4.5,4.5,4.5,24.5,24.5,24.5,14.5,,0,0,0,0,0,0,1
6985,Borotalco,1982,107,NA,6.2,85,4.5,4.5,0,4.5,4.5,14.5,44.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
6986,Borrowed Trouble,1948,58,NA,6,18,0,4.5,0,14.5,24.5,14.5,4.5,4.5,14.5,24.5,,1,0,0,0,0,0,0
6987,"Borrower, The",1991,90,NA,4.8,180,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
6988,"Borrowers, The",1997,89,29000000,5.6,1457,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,PG,0,0,1,0,0,0,0
6989,Borsalino,1970,126,NA,6.8,316,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
6990,Borsalino & Co.,1974,110,NA,5.2,209,14.5,4.5,14.5,14.5,14.5,14.5,24.5,4.5,4.5,4.5,,1,0,0,1,0,0,0
6991,Borstal Boy,2000,93,NA,5.7,289,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
6992,"Bosco, Il",1988,85,NA,2.9,63,34.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,,0,0,0,0,0,0,0
6993,Bosna!,1994,117,NA,6.9,61,4.5,0,4.5,0,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,0,1,0,0
6994,"Bosque animado, El",1987,103,NA,7.1,102,0,0,0,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
6995,"Bosque animado, El",2001,83,NA,5,78,4.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,24.5,,0,1,0,0,0,0,0
6996,"Bosque del lobo, El",1971,87,NA,5.9,11,0,0,4.5,0,24.5,4.5,14.5,34.5,0,0,,0,0,0,1,0,0,0
6997,"Boss Didn't Say Good Morning, The",1937,10,NA,4.1,5,0,0,24.5,44.5,0,24.5,0,24.5,0,0,,0,0,0,0,0,0,1
6998,Boss Nigger,1975,87,NA,4.6,48,14.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,44.5,,1,0,0,0,0,0,0
6999,"Boss' Wife, The",1986,83,NA,4.6,129,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
7000,"Boss, Il",1973,100,NA,5.6,56,4.5,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
7001,"Boss, The",1956,89,NA,7.4,26,4.5,0,0,4.5,4.5,4.5,24.5,44.5,14.5,4.5,,0,0,0,1,0,0,0
7002,Bossa Nova,2000,95,NA,6.6,630,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,1,1,0,1,0
7003,"Bossu, Le",1944,110,NA,4.6,5,24.5,0,0,0,24.5,44.5,0,0,0,24.5,,0,0,0,0,0,0,0
7004,"Bossu, Le",1960,101,NA,7,88,0,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
7005,"Bossu, Le",1997,128,30000000,7.1,668,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
7006,"Bostella, La",2000,95,NA,6.1,87,4.5,4.5,4.5,4.5,4.5,24.5,14.5,24.5,4.5,14.5,,0,0,1,0,0,0,0
7007,Boston Blackie Booked on Suspicion,1945,66,NA,6.5,17,0,0,0,14.5,4.5,24.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
7008,Boston Blackie Goes Hollywood,1942,68,NA,6.9,16,0,0,0,4.5,14.5,14.5,14.5,14.5,0,14.5,,0,0,0,1,0,0,0
7009,Boston Blackie and the Law,1946,69,NA,6.3,8,0,0,0,14.5,24.5,14.5,14.5,24.5,0,14.5,,0,0,0,1,0,0,0
7010,Boston Blackie's Chinese Venture,1949,59,NA,5.8,15,0,14.5,0,0,34.5,4.5,24.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
7011,Boston Blackie's Rendezvous,1945,64,NA,6.7,12,0,0,4.5,0,4.5,14.5,24.5,14.5,0,24.5,,0,0,0,1,0,0,0
7012,Boston Kickout,1995,110,NA,5.7,113,4.5,4.5,4.5,4.5,14.5,14.5,4.5,24.5,14.5,14.5,R,0,0,0,0,0,0,0
7013,Boston Quackie,1957,7,NA,6.1,32,4.5,4.5,0,4.5,4.5,14.5,24.5,14.5,4.5,14.5,,0,1,1,0,0,0,1
7014,"Boston Strangler, The",1968,116,NA,7,875,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
7015,"Bostonians, The",1984,122,NA,5.8,285,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,1,0
7016,Botany Bay,1953,93,NA,5.5,81,0,4.5,4.5,4.5,34.5,24.5,24.5,4.5,0,4.5,,0,0,0,1,0,1,0
7017,Both Barrels Blazing,1945,57,NA,5.3,5,0,0,24.5,24.5,24.5,0,44.5,0,0,0,,0,0,0,0,0,0,0
7018,Botinki iz America,2001,90,NA,6,7,0,0,0,0,14.5,24.5,0,24.5,24.5,0,,0,0,0,0,0,0,0
7019,"Botta di vita, Una",1988,106,NA,3.4,13,24.5,4.5,4.5,24.5,24.5,0,4.5,4.5,0,0,,0,0,0,0,0,0,0
7020,Botte di Natale,1994,107,NA,5,201,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,24.5,PG,0,0,1,0,0,0,0
7021,"Bottega del piacere, La",1988,82,NA,5.1,6,0,0,0,14.5,14.5,0,34.5,0,0,34.5,,0,0,0,0,0,0,0
7022,"Bottega dell'orefice, La",1988,95,NA,5.4,38,4.5,0,4.5,4.5,14.5,14.5,4.5,14.5,4.5,34.5,,0,0,0,0,0,0,0
7023,Bottle Rocket,1994,13,NA,7.4,457,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,1,0,0,0,1
7024,Bottle Rocket,1996,92,7000000,7.4,7286,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,1,0,0,1,0
7025,"Bottle and the Throttle, The",1968,10,1000,3.8,7,0,24.5,0,14.5,24.5,0,24.5,0,0,0,,0,0,0,1,0,0,1
7026,Bottles,1936,10,NA,6.9,20,0,0,0,4.5,4.5,24.5,14.5,34.5,14.5,14.5,,0,1,0,0,0,0,1
7027,Bottom Feeders,1997,92,NA,5.4,7,14.5,14.5,0,14.5,0,14.5,14.5,14.5,0,14.5,,0,0,0,0,0,0,0
7028,Bottom Floor,2004,10,NA,5.3,12,45.5,0,0,0,0,0,0,4.5,0,44.5,,0,0,0,1,0,0,1
7029,"Bottom of the Bottle, The",1956,88,NA,6.2,26,0,0,4.5,4.5,14.5,14.5,44.5,14.5,4.5,0,,0,0,0,1,0,0,0
7030,Bottom's Dream,1984,6,NA,7.1,8,0,0,14.5,0,0,24.5,0,14.5,45.5,0,,0,1,0,0,0,0,1
7031,Bottomfeeders,2001,92,500000,7.4,7,0,0,0,0,24.5,14.5,0,24.5,0,24.5,,0,0,1,0,0,0,0
7032,"Bottomless Cup, The",2000,13,NA,7.3,19,0,0,0,0,0,34.5,0,44.5,14.5,4.5,,0,0,0,0,0,0,1
7033,Bottoms Up,1934,85,NA,6.4,11,0,0,0,4.5,4.5,34.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
7034,Bottoms Up,1960,90,NA,6.2,21,0,0,4.5,0,4.5,34.5,0,4.5,4.5,34.5,,0,0,1,0,0,0,0
7035,Bouba,1987,88,NA,7.1,8,0,0,0,34.5,24.5,14.5,0,14.5,14.5,0,,0,0,0,1,0,0,0
7036,"Bouche de Jean-Pierre, La",1996,52,NA,7.3,21,4.5,0,0,4.5,4.5,4.5,14.5,44.5,4.5,4.5,,0,0,0,1,0,0,0
7037,"Boucher, Le",1970,93,NA,7.6,538,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
7038,Boudica,2003,83,NA,5.7,138,14.5,4.5,4.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,,1,0,0,1,0,0,0
7039,Boudu,2005,104,NA,5.8,37,4.5,0,4.5,14.5,4.5,24.5,24.5,14.5,0,4.5,,0,0,1,0,0,0,0
7040,Bouge!,1997,99,NA,2.3,51,44.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
7041,"Boulanger de Valorgue, Le",1953,103,NA,5.8,24,0,0,4.5,4.5,24.5,0,14.5,34.5,4.5,4.5,,0,0,1,0,0,0,0
7042,Boulder Dam,1936,70,NA,6.1,14,0,0,0,14.5,14.5,24.5,14.5,24.5,0,4.5,,1,0,0,1,0,0,0
7043,Boulder Wham!,1965,7,NA,5.6,35,4.5,4.5,14.5,4.5,24.5,14.5,24.5,14.5,0,4.5,,0,1,1,0,0,0,1
7044,Boule de suif,1945,85,NA,7.1,11,0,0,0,0,4.5,4.5,4.5,24.5,34.5,4.5,,0,0,0,1,0,0,0
7045,"Boulet, Le",2002,107,NA,5.6,651,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,,1,0,1,0,0,0,0
7046,Boulevard,1960,95,NA,5.9,10,0,0,0,24.5,0,34.5,24.5,24.5,14.5,0,,0,0,0,0,0,0,0
7047,Boulevard,1994,95,NA,4.7,143,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
7048,Boulevard Nights,1979,102,NA,5.1,51,4.5,0,4.5,4.5,14.5,14.5,4.5,4.5,4.5,24.5,,0,0,0,1,0,0,0
7049,Boulevard des assassins,1982,102,NA,5.7,8,0,0,14.5,24.5,14.5,14.5,14.5,14.5,0,14.5,,0,0,0,0,0,0,0
7050,Boulevard des hirondelles,1991,90,NA,5.5,28,0,0,0,0,64.5,24.5,0,14.5,0,0,,0,0,0,1,0,0,0
7051,Boulevard du rhum,1971,120,NA,6,47,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,,0,0,0,0,0,0,0
7052,Boulevard of Broken Dreams,1988,94,NA,5.9,13,0,4.5,4.5,0,0,45.5,14.5,4.5,4.5,0,,0,0,0,1,0,0,0
7053,Boulevardier from the Bronx,1936,8,NA,5.1,12,0,4.5,4.5,4.5,24.5,14.5,24.5,4.5,0,0,,0,1,1,0,0,0,1
7054,"Boum 2, La",1982,109,NA,5.7,440,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,1,0
7055,Boum sur Paris,1954,95,NA,6,11,0,0,4.5,4.5,4.5,14.5,0,24.5,4.5,14.5,,0,0,0,0,0,0,0
7056,"Boum, La",1980,100,NA,6.5,775,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,1,0
7057,Bounce,2000,106,35000000,5.8,5390,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG-13,0,0,0,1,0,1,0
7058,Bounce: Behind the Velvet Rope,2000,71,NA,6.2,63,4.5,0,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,0,0,1,0,0
7059,Bouncer,2002,10,NA,6.8,18,0,4.5,0,0,0,14.5,24.5,14.5,14.5,24.5,,0,0,0,0,0,0,1
7060,Bound,1995,15,NA,7.5,22,0,0,4.5,0,4.5,4.5,14.5,14.5,24.5,14.5,,0,0,0,0,0,0,1
7061,Bound,1996,109,4500000,7.5,11911,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,R,0,0,0,0,0,1,0
7062,Bound,2001,7,NA,6.2,5,0,24.5,0,24.5,0,0,24.5,0,44.5,0,,0,0,0,0,0,0,1
7063,Bound and Gagged: A Love Story,1992,94,NA,4.5,53,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
7064,Bound by Honor,1993,190,35000000,7.4,2499,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,1,0,0,1,0,0,0
7065,Bound for Glory,1976,147,NA,7,431,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
7066,Boundaries,2000,19,NA,7.4,51,34.5,4.5,4.5,4.5,0,4.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,1
7067,Boundaries of the Heart,1988,105,NA,4.4,9,0,14.5,0,14.5,0,14.5,24.5,44.5,0,0,,0,0,0,1,0,0,0
7068,Boundin',2003,5,NA,7.1,726,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,24.5,,0,1,1,0,0,0,1
7069,Bounty,2002,17,NA,8,6,0,0,0,0,0,0,14.5,64.5,14.5,0,,1,0,0,1,0,0,1
7070,"Bounty Hunter, The",1954,79,NA,6.3,71,0,0,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
7071,"Bounty Hunter, The",1989,90,NA,3.9,13,0,4.5,24.5,34.5,14.5,4.5,0,0,0,4.5,,0,0,0,0,0,0,0
7072,Bounty Hunters,1997,98,NA,4.9,76,14.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,0,4.5,R,1,0,0,1,0,0,0
7073,"Bounty Killer, The",1965,92,NA,5.8,28,0,0,4.5,14.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
7074,Bounty Tracker,1993,86,NA,4.3,84,4.5,4.5,4.5,24.5,4.5,14.5,4.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
7075,"Bounty, The",1984,126,NA,6.7,3017,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
7076,"Bourgeois gentilhomme, Le",1958,96,NA,5.1,10,0,0,0,14.5,34.5,14.5,14.5,0,0,44.5,,0,0,1,1,0,0,0
7077,"Bourgeois gentilhomme, Le",1982,135,NA,6.3,5,0,0,0,24.5,24.5,0,0,44.5,0,24.5,,0,0,1,0,0,0,0
7078,"Bourne Identity Crisis, The",2003,18,NA,6.8,16,14.5,0,0,0,14.5,4.5,14.5,14.5,0,34.5,,0,0,1,0,0,0,1
7079,"Bourne Identity, The",2002,119,75000000,7.3,29871,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,PG-13,1,0,0,1,0,0,0
7080,"Bourne Supremacy, The",2004,108,75000000,7.3,19878,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,PG-13,1,0,0,1,0,0,0
7081,"Bourreau des coeurs, Le",1983,90,NA,4.1,10,14.5,14.5,24.5,34.5,0,0,0,24.5,0,14.5,,0,0,1,0,0,0,0
7082,"Bourse et la vie, La",1966,90,NA,4.7,27,4.5,4.5,4.5,14.5,4.5,14.5,24.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
7083,Bout tabou,2000,7,NA,8.5,6,0,0,0,0,0,0,14.5,14.5,64.5,0,,0,0,0,0,1,0,1
7084,"Bout with a Trout, A",1947,8,NA,6.2,13,14.5,0,0,14.5,0,34.5,4.5,14.5,4.5,0,,0,1,0,0,0,0,1
7085,"Bouteille, La",2000,107,NA,6.9,91,4.5,0,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,,0,0,1,1,0,0,0
7086,Boutique,2003,113,NA,7.5,8,0,0,0,0,0,0,34.5,0,14.5,45.5,,0,0,0,1,0,0,0
7087,"Bovenman, De",2001,20,NA,6.4,6,0,0,0,0,14.5,14.5,14.5,34.5,0,14.5,,0,0,0,0,0,0,1
7088,Bovine Vendetta,1998,3,NA,1.8,19,34.5,24.5,4.5,0,0,0,14.5,0,4.5,14.5,,0,0,0,0,0,0,1
7089,Bowery Battalion,1951,69,NA,5.9,33,0,0,0,4.5,14.5,4.5,14.5,4.5,24.5,34.5,,0,0,1,0,0,0,0
7090,Bowery Blitzkrieg,1941,63,NA,6,75,0,0,4.5,4.5,4.5,4.5,4.5,14.5,14.5,34.5,,0,0,1,1,0,0,0
7091,Bowery Bombshell,1946,65,NA,6.6,31,4.5,0,4.5,4.5,4.5,14.5,4.5,4.5,14.5,34.5,,0,0,1,0,0,0,0
7092,"Bowery Boys Meet the Monsters, The",1954,65,NA,5.5,81,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
7093,Bowery Buckaroos,1947,66,NA,5.8,45,0,0,4.5,4.5,4.5,24.5,14.5,4.5,14.5,24.5,,0,0,1,0,0,0,0
7094,Bowery Bugs,1949,7,NA,7.8,43,0,0,0,4.5,0,4.5,14.5,34.5,14.5,14.5,,0,1,1,0,0,0,1
7095,Bowery Champs,1944,62,NA,4.7,73,4.5,4.5,4.5,0,4.5,4.5,4.5,14.5,24.5,34.5,,0,0,1,0,0,0,0
7096,Bowery Waltz,1897,1,NA,4.1,15,4.5,4.5,14.5,24.5,4.5,34.5,14.5,0,0,0,,0,0,0,0,1,0,1
7097,Bowery at Midnight,1942,61,NA,5.6,75,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
7098,Bowery to Bagdad,1955,64,NA,6.2,31,0,4.5,0,4.5,4.5,14.5,24.5,4.5,14.5,24.5,,0,0,1,0,0,0,0
7099,Bowery to Broadway,1944,94,NA,6.9,13,0,0,0,0,0,14.5,34.5,4.5,4.5,34.5,,0,0,1,0,0,0,0
7100,"Bowery, The",1933,92,421496,7.3,48,4.5,4.5,4.5,4.5,4.5,14.5,14.5,34.5,4.5,14.5,,0,0,1,1,0,0,0
7101,Bowfinger,1999,97,55000000,6.4,15000,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,PG-13,0,0,1,0,0,0,0
7102,Bowl of Pork,1997,5,NA,1.9,25,34.5,4.5,4.5,0,14.5,0,0,4.5,4.5,24.5,,0,0,1,0,0,0,1
7103,"Bowling Alley-Cat, The",1942,8,NA,7.4,45,0,0,4.5,4.5,4.5,4.5,34.5,14.5,14.5,24.5,,0,1,1,0,0,0,1
7104,Bowling for Columbine,2002,120,4000000,8.5,36747,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,R,0,0,1,1,1,0,0
7105,"Box Man, The",2002,6,NA,7.3,15,0,4.5,0,0,0,4.5,0,24.5,24.5,44.5,,0,1,0,0,0,0,1
7106,Box of Moon Light,1996,112,NA,6.9,1433,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,1,1,0,0,0
7107,"Box, The",1975,100,NA,5.8,10,0,0,0,0,34.5,14.5,14.5,34.5,14.5,14.5,,0,0,0,0,0,0,0
7108,Box-Office Bunny,1990,5,NA,5.9,53,4.5,4.5,4.5,14.5,4.5,14.5,24.5,14.5,4.5,4.5,,0,1,1,0,0,0,1
7109,Boxcar Bertha,1972,92,600000,5.8,590,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
7110,Boxed,2002,80,500000,6.5,9,0,0,0,14.5,14.5,0,24.5,24.5,24.5,14.5,,0,0,0,0,0,0,0
7111,Boxer a smrt,1963,120,NA,6.5,9,0,0,0,0,24.5,24.5,14.5,0,34.5,14.5,,0,0,0,1,0,0,0
7112,"Boxer, The",1977,94,NA,2.5,15,24.5,4.5,4.5,14.5,0,0,14.5,4.5,14.5,14.5,,0,0,0,0,0,0,0
7113,"Boxer, The",1979,50,NA,1.1,10,84.5,14.5,0,0,0,0,0,0,0,14.5,,0,0,0,0,0,0,0
7114,"Boxer, The",1997,113,NA,6.9,2375,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,R,0,0,0,1,0,0,0
7115,Boxers and Ballerinas,2004,90,85000,7.7,7,0,14.5,0,0,0,0,14.5,14.5,44.5,14.5,,0,0,0,0,1,0,0
7116,Boxes,2000,93,NA,7.6,5,24.5,0,0,0,0,0,24.5,0,0,64.5,,0,0,0,0,0,0,0
7117,Boxing Gloves,1929,17,NA,7.3,24,0,4.5,4.5,4.5,0,4.5,14.5,34.5,14.5,14.5,,0,0,1,0,0,0,1
7118,Boxing Helena,1993,107,NA,3.8,2451,24.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,1,0
7119,Boxing's Been Good to Me,2000,15,NA,6.8,8,0,14.5,0,0,14.5,14.5,0,0,14.5,45.5,,0,0,0,0,0,0,1
7120,"Boxprinz, Der",2002,100,NA,6.9,16,0,0,0,0,0,14.5,45.5,4.5,14.5,14.5,,0,0,0,0,1,0,0
7121,Boy,1997,11,NA,9.5,17,0,0,0,0,0,0,0,4.5,34.5,45.5,,0,0,0,1,0,0,1
7122,Boy,2004,15,NA,8.6,6,0,0,0,0,14.5,0,0,14.5,45.5,14.5,,0,0,0,0,0,0,1
7123,"Boy Called Hate, A",1996,97,NA,4.8,89,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,R,0,0,0,1,0,0,0
7124,"Boy Crazy, Girl Crazier",1996,21,NA,5.2,8,34.5,0,14.5,0,0,0,0,24.5,0,24.5,,0,0,0,0,0,0,1
7125,"Boy Cried Murder, The",1966,86,NA,5.4,11,0,0,4.5,4.5,0,14.5,34.5,4.5,0,14.5,,0,0,0,1,0,0,0
7126,"Boy Detective, or The Abductors Foiled, The",1908,5,NA,3.6,5,24.5,0,24.5,24.5,24.5,0,24.5,0,0,0,,0,0,1,1,0,0,1
7127,Boy Ecury,2003,90,NA,4.2,15,0,14.5,0,0,24.5,0,24.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
